STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
JA000047759,"KYOTO, JA",35.017,135.733,46,3/7/1993,46,"H,,S",57,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/8/1993,41,"H,,S",48,",,S",36,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/9/1993,42,"H,,S",47,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/10/1993,44,"H,,S",54,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/11/1993,46,"H,,S",54,",,S",34,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/12/1993,45,"H,,S",53,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/13/1993,41,"H,,S",49,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/14/1993,46,"H,,S",57,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/15/1993,41,"H,,S",45,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/16/1993,37,"H,,S",45,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/17/1993,38,"H,,S",45,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/18/1993,43,"H,,S",53,",,S",32,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/19/1993,41,"H,,S",50,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/20/1993,41,"H,,S",51,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/21/1993,45,"H,,S",57,",,S",32,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/22/1993,50,"H,,S",63,",,S",36,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/23/1993,57,"H,,S",66,",,S",38,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/24/1993,56,"H,,S",64,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/25/1993,52,"H,,S",61,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/26/1993,55,"H,,S",64,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/27/1993,57,"H,,S",67,",,S",45,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/28/1993,49,"H,,S",54,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/29/1993,38,"H,,S",49,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/30/1993,49,"H,,S",58,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/31/1993,56,"H,,S",63,",,S",44,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/1/1993,53,"H,,S",64,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/2/1993,57,"H,,S",71,",,S",42,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/3/1993,64,"H,,S",77,",,S",48,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/4/1993,52,"H,,S",64,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/5/1993,46,"H,,S",54,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/6/1993,49,"H,,S",61,",,S",38,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/7/1993,47,"H,,S",60,",,S",39,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/8/1993,42,"H,,S",53,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/9/1993,44,"H,,S",54,",,S",35,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/10/1993,44,"H,,S",54,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/11/1993,46,"H,,S",59,",,S",34,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/12/1993,44,"H,,S",54,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/13/1993,51,"H,,S",62,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/14/1993,54,"H,,S",65,",,S",41,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/15/1993,58,"H,,S",70,",,S",42,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/16/1993,60,"H,,S",70,",,S",49,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/17/1993,58,"H,,S",70,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/18/1993,63,"H,,S",75,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/19/1993,65,"H,,S",78,",,S",51,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/20/1993,69,"H,,S",81,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/21/1993,67,"H,,S",76,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/22/1993,59,"H,,S",63,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/23/1993,70,"H,,S",79,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/24/1993,65,"H,,S",71,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/25/1993,52,"H,,S",68,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/26/1993,61,"H,,S",68,",,S",42,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/27/1993,64,"H,,S",77,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/28/1993,60,"H,,S",70,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/29/1993,58,"H,,S",62,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/30/1993,57,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/1/1993,57,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/2/1993,56,"H,,S",,,54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/3/1993,57,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/4/1993,62,"H,,S",73,",,S",50,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/5/1993,64,"H,,S",72,",,S",53,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/6/1993,64,"H,,S",71,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/7/1993,67,"H,,S",81,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/8/1993,67,"H,,S",75,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/9/1993,64,"H,,S",76,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/10/1993,59,"H,,S",66,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/11/1993,66,"H,,S",75,",,S",53,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/12/1993,71,"H,,S",82,",,S",55,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/13/1993,75,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/14/1993,53,"H,,S",73,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/15/1993,58,"H,,S",71,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/16/1993,63,"H,,S",74,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/17/1993,63,"H,,S",71,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/18/1993,60,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/19/1993,69,"H,,S",79,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/20/1993,70,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/21/1993,72,"H,,S",81,",,S",57,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/22/1993,63,"H,,S",67,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/23/1993,65,"H,,S",76,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/24/1993,64,"H,,S",74,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/25/1993,69,"H,,S",83,",,S",55,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/26/1993,67,"H,,S",81,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/27/1993,67,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/28/1993,73,"H,,S",89,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/29/1993,73,"H,,S",86,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/30/1993,65,"H,,S",69,",,S",61,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/31/1993,66,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/1/1993,74,"H,,S",88,",,S",59,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/2/1993,67,"H,,S",71,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/3/1993,66,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/4/1993,66,"H,,S",73,",,S",61,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/5/1993,63,"H,,S",69,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/6/1993,62,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/7/1993,71,"H,,S",83,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/8/1993,68,"H,,S",77,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/9/1993,68,"H,,S",77,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/10/1993,71,"H,,S",82,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/11/1993,70,"H,,S",81,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/12/1993,75,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/13/1993,71,"H,,S",77,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/14/1993,75,"H,,S",80,",,S",68,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/15/1993,77,"H,,S",83,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/16/1993,80,"H,,S",89,",,S",71,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/17/1993,82,"H,,S",93,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/18/1993,78,"H,,S",88,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/19/1993,70,"H,,S",74,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/20/1993,75,"H,,S",86,",,S",65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/21/1993,74,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/22/1993,76,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/23/1993,68,"H,,S",,,65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/24/1993,71,"H,,S",81,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/25/1993,73,"H,,S",81,",,S",65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/26/1993,74,"H,,S",78,",,S",69,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/27/1993,78,"H,,S",87,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/28/1993,72,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/29/1993,72,"H,,S",76,",,S",67,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/30/1993,69,"H,,S",74,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/1/1993,71,"H,,S",75,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/2/1993,70,"H,,S",72,",,S",68,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/3/1993,72,"H,,S",82,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/4/1993,71,"H,,S",80,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/5/1993,71,"H,,S",76,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/6/1993,72,"H,,S",82,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/7/1993,70,"H,,S",72,",,S",65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/8/1993,74,"H,,S",77,",,S",68,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/9/1993,75,"H,,S",,,70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/10/1993,74,"H,,S",77,",,S",71,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/11/1993,81,"H,,S",88,",,S",72,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/12/1993,80,"H,,S",89,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/13/1993,79,"H,,S",85,",,S",75,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/14/1993,77,"H,,S",83,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/15/1993,74,"H,,S",84,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/16/1993,76,"H,,S",84,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/17/1993,74,"H,,S",76,",,S",71,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/18/1993,74,"H,,S",84,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/19/1993,74,"H,,S",82,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/20/1993,73,"H,,S",79,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/21/1993,74,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/22/1993,78,"H,,S",87,",,S",68,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/23/1993,78,"H,,S",85,",,S",71,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/24/1993,79,"H,,S",,,74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/25/1993,84,"H,,S",94,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/26/1993,83,"H,,S",91,",,S",76,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/27/1993,84,"H,,S",92,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/28/1993,84,"H,,S",94,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/29/1993,85,"H,,S",93,",,S",76,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/30/1993,81,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/31/1993,83,"H,,S",91,",,S",77,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/1/1993,80,"H,,S",87,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/2/1993,77,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/3/1993,72,"H,,S",76,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/4/1993,77,"H,,S",84,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/5/1993,76,"H,,S",81,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/6/1993,78,"H,,S",84,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/7/1993,76,"H,,S",83,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/8/1993,77,"H,,S",83,",,S",72,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/9/1993,78,"H,,S",86,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/10/1993,78,"H,,S",82,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/11/1993,77,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/12/1993,77,"H,,S",89,",,S",67,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/13/1993,78,"H,,S",85,",,S",67,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/14/1993,76,"H,,S",83,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/15/1993,74,"H,,S",78,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/16/1993,79,"H,,S",84,",,S",69,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/17/1993,77,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/18/1993,77,"H,,S",83,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/19/1993,80,"H,,S",92,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/20/1993,79,"H,,S",86,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/21/1993,82,"H,,S",88,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/22/1993,80,"H,,S",93,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/23/1993,77,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/24/1993,81,"H,,S",91,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/25/1993,83,"H,,S",94,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/26/1993,85,"H,,S",97,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/27/1993,81,"H,,S",91,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/28/1993,75,"H,,S",87,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/29/1993,77,"H,,S",89,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/30/1993,80,"H,,S",92,",,S",68,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/31/1993,83,"H,,S",92,",,S",72,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/1/1993,81,"H,,S",93,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/2/1993,78,"H,,S",89,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/3/1993,79,"H,,S",83,",,S",72,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/4/1993,73,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/5/1993,72,"H,,S",84,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/6/1993,72,"H,,S",80,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/7/1993,69,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/8/1993,70,"H,,S",,,66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/9/1993,72,"H,,S",79,",,S",67,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/10/1993,71,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/11/1993,73,"H,,S",83,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/12/1993,77,"H,,S",85,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/13/1993,76,"H,,S",83,",,S",72,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/14/1993,69,"H,,S",75,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/15/1993,74,"H,,S",83,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/16/1993,77,"H,,S",88,",,S",68,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/17/1993,76,"H,,S",79,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/18/1993,76,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/19/1993,70,"H,,S",78,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/20/1993,70,"H,,S",78,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/21/1993,67,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/22/1993,65,"H,,S",67,",,S",63,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/23/1993,67,"H,,S",72,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/24/1993,69,"H,,S",79,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/25/1993,68,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/26/1993,66,"H,,S",77,",,S",57,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/27/1993,65,"H,,S",77,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/28/1993,69,"H,,S",78,",,S",55,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/29/1993,71,"H,,S",80,",,S",62,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/30/1993,64,"H,,S",69,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/1/1993,67,"H,,S",76,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/2/1993,65,"H,,S",73,",,S",59,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/3/1993,64,"H,,S",71,",,S",59,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/4/1993,70,"H,,S",79,",,S",59,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/5/1993,64,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/6/1993,65,"H,,S",69,",,S",57,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/7/1993,63,"H,,S",70,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/8/1993,62,"H,,S",66,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/9/1993,66,"H,,S",77,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/10/1993,68,"H,,S",81,",,S",57,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/11/1993,65,"H,,S",75,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/12/1993,69,"H,,S",75,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/13/1993,65,"H,,S",77,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/14/1993,61,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/15/1993,66,"H,,S",73,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/16/1993,66,"H,,S",71,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/17/1993,62,"H,,S",69,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/18/1993,59,"H,,S",66,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/19/1993,60,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/20/1993,62,"H,,S",70,",,S",49,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/21/1993,62,"H,,S",73,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/22/1993,60,"H,,S",74,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/23/1993,56,"H,,S",67,",,S",50,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/24/1993,55,"H,,S",64,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/25/1993,59,"H,,S",68,",,S",48,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/26/1993,55,"H,,S",67,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/27/1993,53,"H,,S",66,",,S",45,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/28/1993,60,"H,,S",69,",,S",44,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/29/1993,65,"H,,S",69,",,S",55,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/30/1993,60,"H,,S",67,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/31/1993,54,"H,,S",63,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/1/1993,55,"H,,S",64,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/2/1993,56,"H,,S",63,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/3/1993,62,"H,,S",71,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/4/1993,63,"H,,S",73,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/5/1993,56,"H,,S",74,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/6/1993,64,"H,,S",71,",,S",49,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/7/1993,58,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/8/1993,54,"H,,S",58,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/9/1993,55,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/10/1993,60,"H,,S",65,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/11/1993,60,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/12/1993,65,"H,,S",68,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/13/1993,64,"H,,S",68,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/14/1993,65,"H,,S",72,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/15/1993,60,"H,,S",71,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/16/1993,62,"H,,S",75,",,S",48,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/17/1993,66,"H,,S",73,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/18/1993,59,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/19/1993,56,"H,,S",60,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/20/1993,62,"H,,S",66,",,S",51,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/21/1993,57,"H,,S",63,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/22/1993,47,"H,,S",57,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/23/1993,48,"H,,S",56,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/24/1993,41,"H,,S",49,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/25/1993,44,"H,,S",55,",,S",34,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/26/1993,50,"H,,S",54,",,S",37,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/27/1993,52,"H,,S",60,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/28/1993,45,"H,,S",54,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/29/1993,48,"H,,S",54,",,S",36,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/30/1993,56,"H,,S",61,",,S",43,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/1/1993,51,"H,,S",59,",,S",,
